ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,antagonism_count_across_doses
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.01372,10,1,0.676003632331312,1,1.20599861405736,0.676003632331312,1.0965313576804,-0.323996367668688,-0.564897096409056,0.676003632331312,0.676003632331312,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.04115,10,0.668663295683158,0.676003632331312,1,0.668663295683158,0.676003632331312,1.03443313208295,-0.331336704316842,-0.580648167921784,0.452018816688441,0.668663295683158,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.1235,10,0.930506332664847,0.676003632331312,1,0.930506332664847,0.676003632331312,1.00403602342466,-0.323996367668688,-0.564897096409056,0.629025660788725,0.676003632331312,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,0.3704,10,0.68273289875238,0.676003632331312,1,0.68273289875238,0.676003632331312,1.43992840670742,-0.323996367668688,-0.564897096409056,0.461529919468695,0.676003632331312,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,1.111,10,0.119495679550059,0.676003632331312,1,0.119495679550059,0.676003632331312,1.14635655151066,-0.880504320449941,-3.06496963738748,0.0807795134237383,0.119495679550059,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,10,10,0.0463692077472941,0.676003632331312,0.921284263536081,0.0463692077472941,0.676003632331312,0.921284263536081,-0.874915055788787,-4.3124073880514,0.031345752865496,0.0463692077472941,-1.39261570501786,0
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,ML210,ferrostatin-1,3.333,10,0.114886551236207,0.676003632331312,0.815047631889914,0.114886551236207,0.676003632331312,0.815047631889914,-0.700161080653707,-2.8266744496248,0.0776637259416932,0.114886551236207,-1.39261570501786,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.01372,10,1,1,1,1.17227526339831,1.34847923024237,1.07624238646433,0,0,1,1,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.04115,10,0.844896448021183,1,1,0.844896448021183,1.34847923024237,1.14224871596192,-0.155103551978817,-0.243153561872338,0.844896448021183,0.844896448021183,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.1235,10,1,1,0.884432208073837,1.08579449209026,1.34847923024237,0.884432208073837,0.115567791926163,0.177176530630651,1,1,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,0.3704,10,0.713164693245305,1,1,0.713164693245305,1.34847923024237,1.33204520082259,-0.286835306754695,-0.487692813882892,0.713164693245305,0.713164693245305,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,1.111,10,0.444122826531243,1,1,0.444122826531243,1.34847923024237,1.24619711293321,-0.555877173468757,-1.17096937164107,0.444122826531243,0.444122826531243,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,10,10,0.54980954662391,1,1,0.54980954662391,1.34847923024237,1.39553612524237,-0.45019045337609,-0.862996137568327,0.54980954662391,0.54980954662391,-1.00309301385993,0
5637_URINARY_TRACT,ACH-000905,ML210,ferrostatin-1,3.333,10,0.616669195768019,1,0.921024733476408,0.616669195768019,1.34847923024237,0.921024733476408,-0.304355537708389,-0.578743117663134,0.616669195768019,0.616669195768019,-1.00309301385993,0
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.01372,10,1,1,0.945835132601884,1.07433058989442,1.18736211388954,0.945835132601884,0.0541648673981157,0.080339363866488,1,1,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.04115,10,1,1,0.66326595380862,1.07212142973491,1.18736211388954,0.66326595380862,0.33673404619138,0.592340622279205,1,1,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.1235,10,0.574545152575092,1,0.779090168478464,0.574545152575092,1.18736211388954,0.779090168478464,-0.204545015903372,-0.439370032746637,0.574545152575092,0.574545152575092,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,0.3704,10,0.89126337583323,1,0.837568012935573,0.89126337583323,1.18736211388954,0.837568012935573,0.0536953628976564,0.089645477077454,0.89126337583323,0.89126337583323,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,1.111,10,1,1,0.889603042915302,1.3525685512703,1.18736211388954,0.889603042915302,0.110396957084698,0.168766372033555,1,1,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,10,10,0.788177474302406,1,0.821488570607563,0.788177474302406,1.18736211388954,0.821488570607563,-0.033311096305157,-0.0597199844607369,0.788177474302406,0.788177474302406,-0.0350553181709934,1
639V_URINARY_TRACT,ACH-000973,ML210,ferrostatin-1,3.333,10,0.777023554323924,1,0.63188928516099,0.777023554323924,1.18736211388954,0.63188928516099,0.145134269162933,0.298286529987611,0.777023554323924,0.777023554323924,-0.0350553181709934,1
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.01372,10,1,1,0.971103688906765,1.12998951758039,1.30018609947754,0.971103688906765,0.0288963110932354,0.0423027482799302,1,1,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.04115,10,1,1,0.726450510719149,1.25510287844612,1.30018609947754,0.726450510719149,0.273549489280851,0.461063576963162,1,1,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.1235,10,1,1,0.9705961062817,1.02572314903432,1.30018609947754,0.9705961062817,0.0294038937183003,0.0430570224004896,1,1,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,0.3704,10,1,1,0.960430549929402,1.01974461436124,1.30018609947754,0.960430549929402,0.0395694500705984,0.0582468005124207,1,1,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,1.111,10,0.764252572096619,1,0.813107974608499,0.764252572096619,1.30018609947754,0.813107974608499,-0.04885540251188,-0.0893974415263691,0.764252572096619,0.764252572096619,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,10,10,0.714593398491091,1,1,0.714593398491091,1.30018609947754,1.02459716901492,-0.285406601508909,-0.484805508711391,0.714593398491091,0.714593398491091,-0.345300406452443,2
647V_URINARY_TRACT,ACH-000896,ML210,ferrostatin-1,3.333,10,0.939889061231122,1,0.663327568759272,0.939889061231122,1.30018609947754,0.663327568759272,0.27656149247185,0.5027689925114,0.939889061231122,0.939889061231122,-0.345300406452443,2
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,0.01372,10,0.831508612118085,0.873911606042041,0.631561466462129,0.831508612118085,0.873911606042041,0.631561466462129,0.0951035601917755,0.2023673225964,0.726665026653904,0.831508612118085,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,0.04115,10,0.814818507384533,0.873911606042041,0.948648047278428,0.814818507384533,0.873911606042041,0.948648047278428,-0.133829539893895,-0.219394190780224,0.712079350421196,0.814818507384533,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,0.1235,10,1,0.873911606042041,0.62861877653584,1.04619732619786,0.873911606042041,0.62861877653584,0.245292829506201,0.475301996758947,0.873911606042041,0.873911606042041,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,0.3704,10,0.377008848219842,0.873911606042041,0.771971528678993,0.377008848219842,0.873911606042041,0.771971528678993,-0.394962680459151,-1.03394925672856,0.329472408039862,0.377008848219842,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,1.111,10,0.268234544780174,0.873911606042041,0.766054605688523,0.268234544780174,0.873911606042041,0.766054605688523,-0.49782006090835,-1.51395218586345,0.234413281824797,0.268234544780174,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,10,10,0.151917253171447,0.873911606042041,0.741993856862229,0.151917253171447,0.873911606042041,0.741993856862229,-0.590076603690783,-2.28812151714527,0.132762250704554,0.151917253171447,-0.928678500541334,1
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000070,ML210,ferrostatin-1,3.333,10,0.186826765956837,0.873911606042041,0.820972913998648,0.186826765956837,0.873911606042041,0.820972913998648,-0.634146148041812,-2.13563346531956,0.16327007908898,0.186826765956837,-0.928678500541334,1
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.01372,10,1,1,1,1.06714612688723,1.06451366501368,1.20866685248216,0,0,1,1,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.04115,10,0.785836853649111,1,0.781683206398777,0.785836853649111,1.06451366501368,0.781683206398777,0.00415364725033351,0.00764578453299686,0.785836853649111,0.785836853649111,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.1235,10,0.915719790875861,1,0.782510990424635,0.915719790875861,1.06451366501368,0.782510990424635,0.133208800451226,0.226795188006796,0.915719790875861,0.915719790875861,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,0.3704,10,0.986500712906576,1,0.92936354626068,0.986500712906576,1.06451366501368,0.92936354626068,0.0571371666458962,0.0860770364373858,0.986500712906576,0.986500712906576,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,1.111,10,0.222396193349681,1,0.709467208858351,0.222396193349681,1.06451366501368,0.709467208858351,-0.48707101550867,-1.67360391099696,0.222396193349681,0.222396193349681,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,10,10,0.162228674211043,1,0.863208384869948,0.162228674211043,1.06451366501368,0.863208384869948,-0.700979710658905,-2.41168003762493,0.162228674211043,0.162228674211043,-0.0149141891074966,0
769P_KIDNEY,ACH-000411,ML210,ferrostatin-1,3.333,10,0.155394416073674,1,0.975008901241836,0.155394416073674,1.06451366501368,0.975008901241836,-0.819614485168162,-2.64948072682817,0.155394416073674,0.155394416073674,-0.0149141891074966,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.01372,10,0.945786053121597,1,1,0.945786053121597,1.22816285085523,1.38312665466613,-0.0542139468784034,-0.0804142273998115,0.945786053121597,0.945786053121597,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.04115,10,1,1,1,1.08600197343169,1.22816285085523,1.06616690057038,0,0,1,1,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.1235,10,1,1,1,1.16239885647001,1.22816285085523,1.40596551134016,0,0,1,1,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,0.3704,10,0.288686448558615,1,1,0.288686448558615,1.22816285085523,1.21883108121268,-0.711313551441385,-1.7924247083254,0.288686448558615,0.288686448558615,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,1.111,10,0.125347241670644,1,1,0.125347241670644,1.22816285085523,1.34201294297083,-0.874652758329357,-2.99599784559918,0.125347241670644,0.125347241670644,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,10,10,0.132954787299236,1,1,0.132954787299236,1.22816285085523,1.86327326987763,-0.867045212700764,-2.91099236967732,0.132954787299236,0.132954787299236,-0.818441787867925,0
786O_KIDNEY,ACH-000649,ML210,ferrostatin-1,3.333,10,0.129077854241627,1,1,0.129077854241627,1.22816285085523,1.6936857855615,-0.870922145758373,-2.95368659475661,0.129077854241627,0.129077854241627,-0.818441787867925,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.01372,10,0.895120963843084,0.829736701281745,1,0.895120963843084,0.829736701281745,1.29067525215897,-0.170263298718255,-0.269274493390209,0.742714715787297,0.829736701281745,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.04115,10,0.639030401918112,0.829736701281745,0.889287927313242,0.639030401918112,0.829736701281745,0.889287927313242,-0.25025752539513,-0.476766031090452,0.530226977706282,0.639030401918112,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.1235,10,0.160898378976012,0.829736701281745,1,0.160898378976012,0.829736701281745,1.1199327024928,-0.839101621023988,-2.63577830366161,0.133503290213136,0.160898378976012,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,0.3704,10,0.0762398326330051,0.829736701281745,0.802028071246442,0.0762398326330051,0.829736701281745,0.802028071246442,-0.725788238613437,-3.39503587510586,0.063258987235182,0.0762398326330051,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,1.111,10,0.0364225737806601,0.829736701281745,0.895673254590436,0.0364225737806601,0.829736701281745,0.895673254590436,-0.859250680809776,-4.62006774871416,0.0302211462209559,0.0364225737806601,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,10,10,0.0278868417765147,0.829736701281745,0.73842573644555,0.0278868417765147,0.829736701281745,0.73842573644555,-0.710538894669035,-4.72679637477564,0.0231387361048113,0.0278868417765147,-1.17650639236144,0
8305C_THYROID,ACH-001306,ML210,ferrostatin-1,3.333,10,0.0352531718577437,0.829736701281745,0.91470535777555,0.0352531718577437,0.829736701281745,0.91470535777555,-0.879452185917806,-4.69748212845297,0.0292508505269627,0.0352531718577437,-1.17650639236144,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.01372,10,1,1,1,1.39758504061652,1.3436961310567,1.23031265460058,0,0,1,1,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.04115,10,1,1,1,1.35150810637682,1.3436961310567,1.08825601210486,0,0,1,1,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.1235,10,0.81117830965115,1,1,0.81117830965115,1.3436961310567,1.3129494151584,-0.18882169034885,-0.301909018701297,0.81117830965115,0.81117830965115,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,0.3704,10,0.562036059725129,1,1,0.562036059725129,1.3436961310567,1.17375873521689,-0.437963940274871,-0.83126539946304,0.562036059725129,0.562036059725129,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,1.111,10,0.431373727546853,1,1,0.431373727546853,1.3436961310567,1.14419824626643,-0.568626272453147,-1.2129897818384,0.431373727546853,0.431373727546853,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,10,10,0.477432924200465,1,1,0.477432924200465,1.3436961310567,1.11707206540369,-0.522567075799535,-1.06663003549974,0.477432924200465,0.477432924200465,-1.10847360560633,0
8505C_THYROID,ACH-001307,ML210,ferrostatin-1,3.333,10,0.486851373801059,1,1,0.486851373801059,1.3436961310567,1.28624611823739,-0.513148626198941,-1.03844668193558,0.486851373801059,0.486851373801059,-1.10847360560633,0
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.01372,10,1,1,0.748318043146681,1.09892569986578,1.25254435073909,0.748318043146681,0.251681956853319,0.418276533663625,1,1,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.04115,10,0.959305176802855,1,0.916216891756243,0.959305176802855,1.25254435073909,0.916216891756243,0.0430882850466114,0.0663006811496709,0.959305176802855,0.959305176802855,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.1235,10,0.379381417144593,1,1,0.379381417144593,1.25254435073909,1.25878903034676,-0.620618582855407,-1.39827908047619,0.379381417144593,0.379381417144593,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,0.3704,10,0.0968708290250497,1,0.711976818394398,0.0968708290250497,1.25254435073909,0.711976818394398,-0.615105989369348,-2.87769607504489,0.0968708290250497,0.0968708290250497,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,1.111,10,0.0612584675538103,1,0.913717539742966,0.0612584675538103,1.25254435073909,0.913717539742966,-0.852459072189156,-3.89876706759814,0.0612584675538103,0.0612584675538103,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,10,10,0.0691035335832136,1,1,0.0691035335832136,1.25254435073909,1.17871263306745,-0.930896466416786,-3.85509670560638,0.0691035335832136,0.0691035335832136,-2.00924048967411,1
8MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000137,ML210,ferrostatin-1,3.333,10,0.0829240956545263,1,1,0.0829240956545263,1.25254435073909,1.39101214167705,-0.917075904345474,-3.59206481627779,0.0829240956545263,0.0829240956545263,-2.00924048967411,1
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.01372,10,0.942937590967754,1,1,0.942937590967754,1.76798669226176,1.58080563540864,-0.0570624090322461,-0.0847658066814256,0.942937590967754,0.942937590967754,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.04115,10,1,1,1,1.07283201624939,1.76798669226176,1.44893093344457,0,0,1,1,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.1235,10,0.669030827881471,1,1,0.669030827881471,1.76798669226176,1.34088176299637,-0.330969172118529,-0.579855405385306,0.669030827881471,0.669030827881471,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,0.3704,10,0.94303264618811,1,1,0.94303264618811,1.76798669226176,1.14623814365002,-0.0569673538118904,-0.0846203794711418,0.94303264618811,0.94303264618811,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,1.111,10,1,1,1,1.09874220697275,1.76798669226176,1.61515889006836,0,0,1,1,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,10,10,0.899391462969895,1,1,0.899391462969895,1.76798669226176,1.45530014174615,-0.100608537030105,-0.152978904886937,0.899391462969895,0.899391462969895,NA,0
921_UVEA,ACH-001441,ML210,ferrostatin-1,3.333,10,1,1,1,1.06364431277824,1.76798669226176,1.15902843714417,0,0,1,1,NA,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.01372,10,1,1,1,1.14694220876379,1.44788832524995,1.02000703817364,0,0,1,1,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.04115,10,1,1,0.981150879185459,1.06671074090178,1.44788832524995,0.981150879185459,0.0188491208145409,0.0274530869696877,1,1,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.1235,10,1,1,1,1.14712949866369,1.44788832524995,1.12157225358765,0,0,1,1,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,0.3704,10,1,1,0.931458349997312,1.34915678791541,1.44788832524995,0.931458349997312,0.0685416500026879,0.102436834143132,1,1,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,1.111,10,1,1,1,1.16181276205046,1.44788832524995,1.12501465564848,0,0,1,1,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,10,10,0.751451540170427,1,1,0.751451540170427,1.44788832524995,1.41214011487308,-0.248548459829573,-0.412248024691213,0.751451540170427,0.751451540170427,-0.613442206230847,0
93T449_SOFT_TISSUE,ACH-001794,ML210,ferrostatin-1,3.333,10,0.837134235789482,1,0.953432860540296,0.837134235789482,1.44788832524995,0.953432860540296,-0.116298624750814,-0.187672369729476,0.837134235789482,0.837134235789482,-0.613442206230847,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.01372,10,1,1,0.904361104147657,1.06308389743838,1.04178761378607,0.904361104147657,0.095638895852343,0.145029150630734,1,1,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.04115,10,0.898322461692324,1,0.904211836359022,0.898322461692324,1.04178761378607,0.904211836359022,-0.00588937466669792,-0.00942739549403596,0.898322461692324,0.898322461692324,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.1235,10,0.886953627578091,1,1,0.886953627578091,1.04178761378607,1.0156809710525,-0.113046372421909,-0.173069416530115,0.886953627578091,0.886953627578091,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,0.3704,10,0.502661351529999,1,1,0.502661351529999,1.04178761378607,1.07508421936548,-0.497338648470001,-0.992341327078477,0.502661351529999,0.502661351529999,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,1.111,10,0.211033835457157,1,0.77278931854179,0.211033835457157,1.04178761378607,0.77278931854179,-0.561755483084634,-1.87260082592347,0.211033835457157,0.211033835457157,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,10,10,0.191864041600638,1,1,0.191864041600638,1.04178761378607,1.00464306124185,-0.808135958399362,-2.38184374221507,0.191864041600638,0.191864041600638,-0.580809650734908,0
94T778_SOFT_TISSUE,ACH-001795,ML210,ferrostatin-1,3.333,10,0.150365897286905,1,0.953632074003561,0.150365897286905,1.04178761378607,0.953632074003561,-0.803266176716656,-2.66495535603622,0.150365897286905,0.150365897286905,-0.580809650734908,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.01372,10,1,1,1,1.53279225966081,1.39841304597005,1.09319063791351,0,0,1,1,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.04115,10,1,1,1,1.21809404574766,1.39841304597005,1.43521564742153,0,0,1,1,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.1235,10,0.725155520115107,1,1,0.725155520115107,1.39841304597005,1.26268640823794,-0.274844479884893,-0.463637659707918,0.725155520115107,0.725155520115107,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,0.3704,10,0.906600439483992,1,0.954596215287155,0.906600439483992,1.39841304597005,0.954596215287155,-0.0479957758031634,-0.0744237559248035,0.906600439483992,0.906600439483992,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,1.111,10,0.876769390508808,1,0.93275222220876,0.876769390508808,1.39841304597005,0.93275222220876,-0.0559828316999521,-0.0892964598815511,0.876769390508808,0.876769390508808,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,10,10,0.669254264116973,1,0.997942003010663,0.669254264116973,1.39841304597005,0.997942003010663,-0.32868773889369,-0.576401547530191,0.669254264116973,0.669254264116973,-0.658537770343868,0
9505BIK_PANCREAS,ACH-001999,ML210,ferrostatin-1,3.333,10,0.837056344899293,1,1,0.837056344899293,1.39841304597005,1.08603841786278,-0.162943655100707,-0.256603356495452,0.837056344899293,0.837056344899293,-0.658537770343868,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.01372,10,1,0.914116995894255,0.891208912855777,1.28860274777868,0.914116995894255,0.891208912855777,0.0229080830384778,0.036615163635537,0.914116995894255,0.914116995894255,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.04115,10,1,0.914116995894255,1,1.03086592122675,0.914116995894255,1.1225012859477,-0.085883004105745,-0.129549270310268,0.914116995894255,0.914116995894255,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.1235,10,1,0.914116995894255,0.871832495570206,1.13098934369364,0.914116995894255,0.871832495570206,0.0422845003240491,0.068327846711886,0.914116995894255,0.914116995894255,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,0.3704,10,1,0.914116995894255,0.801375627754007,1.05512091406815,0.914116995894255,0.801375627754007,0.112741368140248,0.189900190841713,0.914116995894255,0.914116995894255,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,1.111,10,0.5068281627904,0.914116995894255,0.753016214292961,0.5068281627904,0.914116995894255,0.753016214292961,-0.24618805150256,-0.571184237436664,0.463300237604565,0.5068281627904,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,10,10,0.0649782388949705,0.914116995894255,0.81176164346014,0.0649782388949705,0.914116995894255,0.81176164346014,-0.746783404565169,-3.64302762492949,0.0593977125371696,0.0649782388949705,-0.545386881361344,0
95T1000_SOFT_TISSUE,ACH-001796,ML210,ferrostatin-1,3.333,10,0.226705302370284,0.914116995894255,0.835606931632284,0.226705302370284,0.914116995894255,0.835606931632284,-0.608901629262,-1.88200632566813,0.207235169956023,0.226705302370284,-0.545386881361344,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,0.01372,10,0.979072847102572,0.76120543467142,0.838105512343894,0.979072847102572,0.76120543467142,0.838105512343894,-0.0769000776724745,-0.138846019960348,0.745275572153698,0.76120543467142,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,0.04115,10,0.782378399095574,0.76120543467142,1,0.782378399095574,0.76120543467142,1.16096811349552,-0.23879456532858,-0.393642233031711,0.595550689361076,0.76120543467142,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,0.1235,10,0.813476503913791,0.76120543467142,0.881013126159887,0.813476503913791,0.76120543467142,0.881013126159887,-0.119807691488467,-0.210877652074037,0.619222735756684,0.76120543467142,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,0.3704,10,0.904610876777554,0.76120543467142,0.843726840042372,0.904610876777554,0.76120543467142,0.843726840042372,-0.0825214053709518,-0.14849013434825,0.688594715665953,0.76120543467142,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,1.111,10,0.30070239341033,0.76120543467142,1,0.30070239341033,0.76120543467142,1.02873044677166,-0.69929760658967,-1.73359174394428,0.228896296082646,0.30070239341033,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,10,10,0.131828577048726,0.76120543467142,1,0.131828577048726,0.76120543467142,1.27900441866198,-0.868171422951274,-2.92326495141867,0.10034862929449,0.131828577048726,NA,0
A101D_SKIN,ACH-000008,ML210,ferrostatin-1,3.333,10,0.104240992026254,0.76120543467142,0.75192430155546,0.104240992026254,0.76120543467142,0.75192430155546,-0.647683309529206,-2.85066471010968,0.0793488096459247,0.104240992026254,NA,0
A1207_CENTRAL_NERVOUS_SYSTEM,ACH-000283,ML210,ferrostatin-1,0.01372,10,0.854027456618604,1,1,0.854027456618604,1.01145644341197,1.26580733843506,-0.145972543381396,-0.227645642265547,0.854027456618604,0.854027456618604,NA,0
A1207_CENTRAL_NERVOUS_SYSTEM,ACH-000283,ML210,ferrostatin-1,0.04115,10,1,1,1,1.45234314199815,1.01145644341197,1.20294707437515,0,0,1,1,NA,0
A1207_CENTRAL_NERVOUS_SYSTEM,ACH-000283,ML210,ferrostatin-1,0.1235,10,1,1,1,1.21820499662671,1.01145644341197,1.09110173087444,0,0,1,1,NA,0
