ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,qval_S.emp.onlyAntagonism,qval_S.emp,is_antagonistic,antagonism_count_across_doses
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,0.01372,10,1,0.78604660007554,0.85580581796259,1.2072491266477,0.78604660007554,0.85580581796259,-0.0697592178870499,-0.12266864284854,0.78604660007554,0.78604660007554,-0.1052445483838,0.4077,0.8154,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,0.04115,10,0.994785568288202,0.78604660007554,1,0.994785568288202,0.78604660007554,1.1320102902606,-0.21395339992446,-0.347313250972156,0.781947813757155,0.78604660007554,-0.1052445483838,0.1249,0.2498,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,0.1235,10,0.92302339258963,0.78604660007554,0.833591158864299,0.92302339258963,0.78604660007554,0.833591158864299,-0.047544558788759,-0.084725132441292,0.725539399535269,0.78604660007554,-0.1052445483838,0.4893,0.9786,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,0.3704,10,0.905743866581684,0.78604660007554,0.806710592244653,0.905743866581684,0.78604660007554,0.806710592244653,-0.0206639921691123,-0.0374363549676571,0.711956886865807,0.78604660007554,-0.1052445483838,0.5316,1.0632,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,1.111,10,0.869738280636641,0.78604660007554,0.777014803521544,0.869738280636641,0.78604660007554,0.777014803521544,0,0,0.683654818449978,0.78604660007554,-0.1052445483838,0.7316,1.4632,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,10,10,0.918827791960385,0.78604660007554,0.679902115127534,0.918827791960385,0.78604660007554,0.679902115127534,0.0423393467978425,0.0871541860216889,0.722241461925376,0.78604660007554,-0.1052445483838,0.7889,0.4222,0,0
RKO_LARGE_INTESTINE,ACH-000943,ML210,ferrostatin-1,3.333,10,0.704354698502352,0.78604660007554,0.876089249693515,0.704354698502352,0.78604660007554,0.876089249693515,-0.171734551191163,-0.314775725417326,0.553655616005006,0.704354698502352,-0.1052445483838,0.1959,0.3918,0,0
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,0.01372,10,1,0.997162298291714,0.825632390844542,1.18931380957648,0.997162298291714,0.825632390844542,0.171529907447172,0.272328765960531,0.997162298291714,0.997162298291714,0.0252437294314364,0.9023,0.1954,0,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,0.04115,10,0.908543802236058,0.997162298291714,0.852197996823606,0.908543802236058,0.997162298291714,0.852197996823606,0.0537676291127941,0.088267652387214,0.9059656259364,0.908543802236058,0.0252437294314364,0.7876,0.4248,0,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,0.1235,10,1,0.997162298291714,0.695989443649433,1.01109887103255,0.997162298291714,0.695989443649433,0.301172854642281,0.518762912698682,0.997162298291714,0.997162298291714,0.0252437294314364,0.9753,0.0494000000000001,0,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,0.3704,10,1,0.997162298291714,0.795956373946428,1.14750838489363,0.997162298291714,0.795956373946428,0.201205924345286,0.325138977613177,0.997162298291714,0.997162298291714,0.0252437294314364,0.9201,0.1598,0,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,1.111,10,0.707987352119343,0.997162298291714,0.66557498226062,0.707987352119343,0.997162298291714,0.66557498226062,0.0404033129401696,0.085022623302972,0.705978295200789,0.707987352119343,0.0252437294314364,0.772,0.456,0,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,10,10,0.313385854821149,0.997162298291714,0.887937238957758,0.313385854821149,0.997162298291714,0.887937238957758,-0.574551384136609,-1.50251764493241,0.31249655924557,0.313385854821149,0.0252437294314364,0,0,1,2
RL952_ENDOMETRIUM,ACH-000965,ML210,ferrostatin-1,3.333,10,0.313480816027161,0.997162298291714,0.789889079248101,0.313480816027161,0.997162298291714,0.789889079248101,-0.47640826322094,-1.3332729183675,0.312591250980006,0.313480816027161,0.0252437294314364,6e-04,0.0012,1,2
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,0.01372,10,0.892092776267999,1,1,0.892092776267999,1.76636354908791,1.20324962464028,-0.107907223732001,-0.164734338888051,0.892092776267999,0.892092776267999,-0.620783659108256,0.4698,0.9396,0,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,0.04115,10,0.848233086237816,1,1,0.848233086237816,1.76636354908791,1.91276682919245,-0.151766913762184,-0.237467336993971,0.848233086237816,0.848233086237816,-0.620783659108256,0.4111,0.8222,0,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,0.1235,10,0.215803003257701,1,1,0.215803003257701,1.76636354908791,1.70800094016363,-0.7841969967423,-2.21221315242083,0.215803003257701,0.215803003257701,-0.620783659108256,0,0,1,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,0.3704,10,0.31245999818593,1,0.994909030875424,0.31245999818593,1.76636354908791,0.994909030875424,-0.682449032689494,-1.67089311480645,0.31245999818593,0.31245999818593,-0.620783659108256,0,0,1,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,1.111,10,0.515603798891734,1,1,0.515603798891734,1.76636354908791,1.727668504979,-0.484396201108266,-0.955665201587186,0.515603798891734,0.515603798891734,-0.620783659108256,0.0471,0.0942,1,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,10,10,0.348373051516375,1,0.902994789540775,0.348373051516375,1.76636354908791,0.902994789540775,-0.5546217380244,-1.37408463487231,0.348373051516375,0.348373051516375,-0.620783659108256,0.0048,0.0096,1,5
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000371,ML210,ferrostatin-1,3.333,10,0.271272067927122,1,1,0.271272067927122,1.76636354908791,1.74864793231516,-0.728727932072878,-1.8821875896104,0.271272067927122,0.271272067927122,-0.620783659108256,0,0,1,5
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,0.01372,10,0.894624132204503,0.89844717599414,1,0.894624132204503,0.89844717599414,1.01075438179121,-0.105375867795497,-0.160646419775132,0.803772525155344,0.894624132204503,-0.870189174114244,0.3705,0.741,0,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,0.04115,10,1,0.89844717599414,1,1.27550374031077,0.89844717599414,1.11737702691424,-0.10155282400586,-0.154494411599105,0.89844717599414,0.89844717599414,-0.870189174114244,0.3854,0.7708,0,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,0.1235,10,0.800673155540658,0.89844717599414,0.745491717009905,0.800673155540658,0.89844717599414,0.745491717009905,0,0,0.719362535489821,0.800673155540658,-0.870189174114244,0.7294,1.4588,0,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,0.3704,10,1,0.89844717599414,0.985913138411844,1.17975837573253,0.89844717599414,0.985913138411844,-0.087465962417704,-0.134026863616555,0.89844717599414,0.89844717599414,-0.870189174114244,0.4101,0.8202,0,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,1.111,10,0.632645365384946,0.89844717599414,0.944910162680793,0.632645365384946,0.89844717599414,0.944910162680793,-0.312264797295848,-0.578780160099939,0.568398441935886,0.632645365384946,-0.870189174114244,0.0516,0.1032,1,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,10,10,0.542295047022514,0.89844717599414,0.906927357083857,0.542295047022514,0.89844717599414,0.906927357083857,-0.364632310061343,-0.741909004878904,0.487223453552987,0.542295047022514,-0.870189174114244,0.0111,0.0222,1,3
RMGI_OVARY,ACH-000719,ML210,ferrostatin-1,3.333,10,0.446413027410493,0.89844717599414,1,0.446413027410493,0.89844717599414,1.08688350578685,-0.553586972589507,-1.16354896577968,0.401078523803952,0.446413027410493,-0.870189174114244,0,0,1,3
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,0.01372,10,0.983290288462009,0.5779035818363,0.491479772507316,0.983290288462009,0.5779035818363,0.491479772507316,0.0767672071797272,0.20938606914876,0.568246979687043,0.5779035818363,-0.96156943727395,0.809,0.382,0,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,0.04115,10,0.881927561458845,0.5779035818363,1,0.881927561458845,0.5779035818363,1.27697715674152,-0.4220964181637,-0.791099283147488,0.50966909668722,0.5779035818363,-0.96156943727395,0.0489,0.0978,1,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,0.1235,10,0.680695857805493,0.5779035818363,0.595198091328083,0.680695857805493,0.5779035818363,0.595198091328083,-0.0172945094917829,-0.0425410883016258,0.393376574366927,0.5779035818363,-0.96156943727395,0.5601,1.1202,0,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,0.3704,10,0.345017794576967,0.5779035818363,1,0.345017794576967,0.5779035818363,1.29693798082134,-0.654982205423033,-1.53525732289249,0.19938701928329,0.345017794576967,-0.96156943727395,2e-04,4e-04,1,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,1.111,10,0.369322960042216,0.5779035818363,0.946247844208727,0.369322960042216,0.5779035818363,0.946247844208727,-0.57692488416651,-1.35733515358973,0.213433061462781,0.369322960042216,-0.96156943727395,0.0028,0.0056,1,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,10,10,0.146875091090977,0.5779035818363,0.531444623131092,0.146875091090977,0.5779035818363,0.531444623131092,-0.384569532040115,-1.85532962341605,0.0848796412240083,0.146875091090977,-0.96156943727395,0.0655,0.131,1,5
RMSYM_SOFT_TISSUE,ACH-002048,ML210,ferrostatin-1,3.333,10,0.236134723279688,0.5779035818363,0.631660880148367,0.236134723279688,0.5779035818363,0.631660880148367,-0.39552615686868,-1.41954002293675,0.136463102379255,0.236134723279688,-0.96156943727395,0.0574,0.1148,1,5
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,0.01372,10,0.953619021337412,1,1,0.953619021337412,1.10482828900591,1.01346023386867,-0.0463809786625882,-0.068515082120564,0.953619021337412,0.953619021337412,-0.659886188198796,0.4411,0.8822,0,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,0.04115,10,1,1,1,1.12039468200726,1.10482828900591,1.03220927427066,0,0,1,1,-0.659886188198796,0.7219,1.4438,0,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,0.1235,10,0.988100146028792,1,1,0.988100146028792,1.10482828900591,1.00618895338098,-0.0118998539712084,-0.0172708254891807,0.988100146028792,0.988100146028792,-0.659886188198796,0.5402,1.0804,0,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,0.3704,10,0.832399083561325,1,0.901509394291187,0.832399083561325,1.10482828900591,0.901509394291187,-0.069110310729862,-0.115067148796142,0.832399083561325,0.832399083561325,-0.659886188198796,0.3896,0.7792,0,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,1.111,10,0.878282738513848,1,0.943739290763179,0.878282738513848,1.10482828900591,0.943739290763179,-0.0654565522493311,-0.103702918429091,0.878282738513848,0.878282738513848,-0.659886188198796,0.3932,0.7864,0,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,10,10,0.619653287005785,1,0.926328398516076,0.619653287005785,1.10482828900591,0.926328398516076,-0.306675111510291,-0.580062529235375,0.619653287005785,0.619653287005785,-0.659886188198796,0.0202,0.0404,1,1
RMUGS_OVARY,ACH-000701,ML210,ferrostatin-1,3.333,10,0.684580254405429,1,0.800180896565552,0.684580254405429,1.10482828900591,0.800180896565552,-0.115600642160124,-0.225106505569442,0.684580254405429,0.684580254405429,-0.659886188198796,0.283,0.566,0,1
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,0.01372,10,1,1,1,1.07207138898459,1.01714636270508,1.03507716851629,0,0,1,1,NA,0.7293,1.4586,0,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,0.04115,10,1,1,1,1.14077425223231,1.01714636270508,1.38548963690744,0,0,1,1,NA,0.7293,1.4586,0,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,0.1235,10,0.853560390271265,1,1,0.853560390271265,1.01714636270508,1.18758820449098,-0.146439609728735,-0.228434865872525,0.853560390271265,0.853560390271265,NA,0.3464,0.6928,0,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,0.3704,10,0.432771236830338,1,0.809124575947684,0.432771236830338,1.01714636270508,0.809124575947684,-0.376353339117346,-0.902757225801534,0.432771236830338,0.432771236830338,NA,0.0531,0.1062,1,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,1.111,10,0.329990369253125,1,1,0.329990369253125,1.01714636270508,1.03953808666132,-0.670009630746875,-1.59950417476023,0.329990369253125,0.329990369253125,NA,0,0,1,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,10,10,0.0712819124272372,1,1,0.0712819124272372,1.01714636270508,1.07346162504493,-0.928718087572763,-3.81032014623308,0.0712819124272372,0.0712819124272372,NA,0,0,1,4
RO82W1_THYROID,ACH-001384,ML210,ferrostatin-1,3.333,10,0.328391572345906,1,0.805570569744056,0.328391572345906,1.01714636270508,0.805570569744056,-0.477178997398149,-1.29459387462154,0.328391572345906,0.328391572345906,NA,0.0153,0.0306,1,4
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,0.01372,10,0.789092615229607,1,1,0.789092615229607,1.60775926345948,1.67072821466913,-0.210907384770393,-0.341733456637248,0.789092615229607,0.789092615229607,-1.2607342687329,0.3665,0.733,0,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,0.04115,10,1,1,1,1.55071844743672,1.60775926345948,2.12175910146248,0,0,1,1,-1.2607342687329,0.723,1.446,0,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,0.1235,10,0.986320887412023,1,1,0.986320887412023,1.60775926345948,1.66487217623085,-0.0136791125879773,-0.0198710087674638,0.986320887412023,0.986320887412023,-1.2607342687329,0.5653,1.1306,0,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,0.3704,10,0.700795478081657,1,1,0.700795478081657,1.60775926345948,1.06951433407182,-0.299204521918343,-0.512934628981118,0.700795478081657,0.700795478081657,-1.2607342687329,0.2649,0.5298,0,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,1.111,10,0.373068590598492,1,0.859599423300164,0.373068590598492,1.60775926345948,0.859599423300164,-0.486530832701672,-1.20422361302585,0.373068590598492,0.373068590598492,-1.2607342687329,0.1056,0.2112,0,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,10,10,0.290404452523796,1,1,0.290404452523796,1.60775926345948,1.02785526951853,-0.709595547476203,-1.78386452177148,0.290404452523796,0.290404452523796,-1.2607342687329,9e-04,0.0018,1,1
RPMI7951_SKIN,ACH-000348,ML210,ferrostatin-1,3.333,10,0.47416181521992,1,0.632081057451501,0.47416181521992,1.60775926345948,0.632081057451501,-0.157919242231581,-0.414730094399203,0.47416181521992,0.47416181521992,-1.2607342687329,0.4259,0.8518,0,1
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,0.01372,10,0.711562761887941,1,1,0.711562761887941,1.21603435117891,1.18015884980175,-0.288437238112059,-0.490937082659637,0.711562761887941,0.711562761887941,NA,0.1613,0.3226,0,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,0.04115,10,1,1,1,1.09075315657193,1.21603435117891,1.09804467593285,0,0,1,1,NA,0.7248,1.4496,0,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,0.1235,10,1,1,0.887582582751617,1.19130810171559,1.21603435117891,0.887582582751617,0.112417417248383,0.172046737429512,1,1,NA,0.8233,0.3534,0,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,0.3704,10,1,1,0.955427062822687,1.20352944976307,1.21603435117891,0.955427062822687,0.0445729371773131,0.0657823526321736,1,1,NA,0.7732,0.4536,0,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,1.111,10,0.265801991723198,1,0.870323514250666,0.265801991723198,1.21603435117891,0.870323514250666,-0.604521522527468,-1.71119986012717,0.265801991723198,0.265801991723198,NA,0,0,1,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,10,10,0.224068749300892,1,0.722789718713517,0.224068749300892,1.21603435117891,0.722789718713517,-0.498720969412625,-1.68963453351296,0.224068749300892,0.224068749300892,NA,0.0061,0.0122,1,3
RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-000636,ML210,ferrostatin-1,3.333,10,0.277768842020865,1,0.724700426506442,0.277768842020865,1.21603435117891,0.724700426506442,-0.446931584485577,-1.38349996546317,0.277768842020865,0.277768842020865,NA,0.0121,0.0242,1,3
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,0.01372,10,0.857265404587214,0.992114843592424,0.93930988715095,0.857265404587214,0.992114843592424,0.93930988715095,-0.0820444825637361,-0.131859271218173,0.85050573278924,0.857265404587214,0.0557258117486573,0.3564,0.7128,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,0.04115,10,1,0.992114843592424,1,1.01492070642118,0.992114843592424,1.0675545262694,-0.00788515640757592,-0.0114209634975966,0.992114843592424,0.992114843592424,0.0557258117486573,0.5548,1.1096,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,0.1235,10,0.987632027250695,0.992114843592424,0.725998718899808,0.987632027250695,0.992114843592424,0.725998718899808,0.253845675342884,0.432585655484976,0.979844394242692,0.987632027250695,0.0557258117486573,0.9866,0.0267999999999999,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,0.3704,10,1,0.992114843592424,0.688293995370114,1.01230945339936,0.992114843592424,0.688293995370114,0.30382084822231,0.527482207355421,0.992114843592424,0.992114843592424,0.0557258117486573,0.991,0.018,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,1.111,10,0.94832065564771,0.992114843592424,0.85205936502032,0.94832065564771,0.992114843592424,0.85205936502032,0.0887836339330734,0.143000046590173,0.940842998953393,0.94832065564771,0.0557258117486573,0.8752,0.2496,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,10,10,0.636985081111059,0.992114843592424,0.770851611529697,0.636985081111059,0.992114843592424,0.770851611529697,-0.133866530418638,-0.275193585564149,0.631962354117206,0.636985081111059,0.0557258117486573,0.2076,0.4152,0,0
RT112_URINARY_TRACT,ACH-000473,ML210,ferrostatin-1,3.333,10,0.717497395314861,0.992114843592424,0.756653369726735,0.717497395314861,0.992114843592424,0.756653369726735,-0.0391559744118739,-0.0766589444360741,0.711839816130775,0.717497395314861,0.0557258117486573,0.4752,0.9504,0,0
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,0.01372,10,1,1,1,1.12409151203156,1.23332503475681,1.48643902069402,0,0,1,1,NA,0.7137,1.4274,0,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,0.04115,10,1,1,1,1.13941823152104,1.23332503475681,1.22524966870215,0,0,1,1,NA,0.7137,1.4274,0,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,0.1235,10,0.935387896440826,1,1,0.935387896440826,1.23332503475681,1.10945496079536,-0.0646121035591737,-0.0963633339279969,0.935387896440826,0.935387896440826,NA,0.4297,0.8594,0,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,0.3704,10,0.417684171370431,1,0.976101557903826,0.417684171370431,1.23332503475681,0.976101557903826,-0.558417386533394,-1.22461878801881,0.417684171370431,0.417684171370431,NA,7e-04,0.0014,1,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,1.111,10,0.742251220112659,1,0.937218855638713,0.742251220112659,1.23332503475681,0.937218855638713,-0.194967635526054,-0.336478419946679,0.742251220112659,0.742251220112659,NA,0.211,0.422,0,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,10,10,0.646060604581892,1,0.786569239743561,0.646060604581892,1.23332503475681,0.786569239743561,-0.140508635161669,-0.28390426289365,0.646060604581892,0.646060604581892,NA,0.3108,0.6216,0,1
RT4_URINARY_TRACT,ACH-000242,ML210,ferrostatin-1,3.333,10,1,1,1,1.02856346574782,1.23332503475681,1.2001649986464,0,0,1,1,NA,0.7137,1.4274,0,1
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,0.01372,10,0.866458694574741,0.954325757379901,1,0.866458694574741,0.954325757379901,1.0586364398268,-0.133541305425259,-0.206797119365231,0.82688384993844,0.866458694574741,-0.828089842992937,0.2365,0.473,0,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,0.04115,10,0.913287469238784,0.954325757379901,1,0.913287469238784,0.954325757379901,1.00322164814775,-0.086712530761216,-0.130859055962178,0.871573755786876,0.913287469238784,-0.828089842992937,0.3444,0.6888,0,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,0.1235,10,1,0.954325757379901,0.912495045147441,1.02137974720523,0.954325757379901,0.912495045147441,0.04183071223246,0.0646650865961309,0.954325757379901,0.954325757379901,-0.828089842992937,0.8102,0.3796,0,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,0.3704,10,0.825266817911908,0.954325757379901,0.789272332845592,0.825266817911908,0.954325757379901,0.789272332845592,0,0,0.787573381044282,0.825266817911908,-0.828089842992937,0.728,1.456,0,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,1.111,10,0.69887486507824,0.954325757379901,1,0.69887486507824,0.954325757379901,1.09738993575484,-0.30112513492176,-0.516893933553266,0.666954284929567,0.69887486507824,-0.828089842992937,0.0175,0.035,1,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,10,10,0.236295990512413,0.954325757379901,0.66232065868489,0.236295990512413,0.954325757379901,0.66232065868489,-0.426024668172477,-1.48693470879455,0.225503350111592,0.236295990512413,-0.828089842992937,0.0022,0.0044,1,3
RVH421_SKIN,ACH-000614,ML210,ferrostatin-1,3.333,10,0.417518999605208,0.954325757379901,0.864730324081406,0.417518999605208,0.954325757379901,0.864730324081406,-0.447211324476198,-1.05040843183632,0.398449135518739,0.417518999605208,-0.828089842992937,7e-04,0.0014,1,3
S117_THYROID,ACH-000037,ML210,ferrostatin-1,0.01372,10,1,0.924521510462575,1,1.01250854375031,0.924521510462575,1.00211370573946,-0.0754784895374245,-0.113221208273937,0.924521510462575,0.924521510462575,-1.30222326508414,0.382,0.764,0,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,0.04115,10,1,0.924521510462575,1,1.14045943385331,0.924521510462575,1.19137184454804,-0.0754784895374245,-0.113221208273937,0.924521510462575,0.924521510462575,-1.30222326508414,0.382,0.764,0,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,0.1235,10,0.545506368372712,0.924521510462575,0.865154699033059,0.545506368372712,0.924521510462575,0.865154699033059,-0.319648330660347,-0.665362086302566,0.504332371654894,0.545506368372712,-1.30222326508414,0.0071,0.0142,1,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,0.3704,10,0.0826260205019394,0.924521510462575,0.885287216678035,0.0826260205019394,0.924521510462575,0.885287216678035,-0.802661196176096,-3.42147749913325,0.0763895332779647,0.0826260205019394,-1.30222326508414,0,0,1,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,1.111,10,0.0453655457805883,0.924521510462575,1,0.0453655457805883,0.924521510462575,1.10842462723899,-0.954634454219412,-4.46225917425002,0.0419414229080286,0.0453655457805883,-1.30222326508414,0,0,1,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,10,10,0.0279715194665436,0.924521510462575,1,0.0279715194665436,0.924521510462575,1.02056306679063,-0.972028480533456,-5.15989756387246,0.0258602714271422,0.0279715194665436,-1.30222326508414,0,0,1,5
S117_THYROID,ACH-000037,ML210,ferrostatin-1,3.333,10,0.0269292398433665,0.924521510462575,1,0.0269292398433665,0.924521510462575,1.08253045900887,-0.973070760156634,-5.21468268365158,0.0248966614955982,0.0269292398433665,-1.30222326508414,0,0,1,5
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,0.01372,10,1,1,0.993380144467868,1.13637802311032,1.26669197725454,0.993380144467868,0.00661985553213218,0.00958218419437368,1,1,-0.938369041196207,0.7293,0.5414,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,0.04115,10,1,1,1,1.16142598899774,1.26669197725454,1.15035510093904,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,0.1235,10,1,1,1,1.17440080859459,1.26669197725454,1.35227718051228,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,0.3704,10,1,1,1,1.76495107268625,1.26669197725454,1.07136707562972,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,1.111,10,1,1,1,1.95266688672327,1.26669197725454,1.12806118344268,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,10,10,1,1,1,1.86989047423339,1.26669197725454,1.30608037879374,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SAOS2_BONE,ACH-000410,ML210,ferrostatin-1,3.333,10,1,1,1,1.75174532839025,1.26669197725454,1.22020192398833,0,0,1,1,-0.938369041196207,0.7203,1.4406,0,0
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,0.01372,10,0.936571704275549,0.766145797240817,0.911426497001713,0.936571704275549,0.766145797240817,0.911426497001713,-0.145280699760896,-0.250507350648365,0.71755047504538,0.766145797240817,NA,0.2516,0.5032,0,3
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,0.04115,10,0.902563146525041,0.766145797240817,0.886636516937229,0.902563146525041,0.766145797240817,0.886636516937229,-0.120490719696412,-0.210723819874317,0.691494961454607,0.766145797240817,NA,0.2884,0.5768,0,3
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,0.1235,10,0.961851654359541,0.766145797240817,0.881992795721822,0.961851654359541,0.766145797240817,0.881992795721822,-0.115846998481005,-0.203147909064977,0.736918602556689,0.766145797240817,NA,0.2898,0.5796,0,3
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,0.3704,10,0.784865157917007,0.766145797240817,0.626059819466333,0.784865157917007,0.766145797240817,0.626059819466333,0,0,0.601321142138865,0.766145797240817,NA,0.7261,1.4522,0,3
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,1.111,10,0.336415424100727,0.766145797240817,0.844594549909042,0.336415424100727,0.766145797240817,0.844594549909042,-0.508179125808315,-1.32801508525727,0.257743263301759,0.336415424100727,NA,0,0,1,3
SBC5_LUNG,ACH-000670,ML210,ferrostatin-1,10,10,0.255571775526374,0.766145797240817,0.622483526302965,0.255571775526374,0.766145797240817,0.622483526302965,-0.366911750776591,-1.28430713875409,0.195805241712905,0.255571775526374,NA,0.0126,0.0252,1,3
